customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0154,Male,1,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,115.27050915291822,7839.003514065374,Yes
CUST0155,Female,0,No,No,34,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,92.15408354455329,1937.4346354925665,No
CUST0156,Male,0,Yes,No,68,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),117.16008186385777,8298.016032794856,Yes
CUST0157,Female,0,No,No,56,Yes,Yes,No,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.76767768344261,2507.7425940966186,No
CUST0158,Male,0,No,No,10,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.77675310377104,1103.6622074254701,No
CUST0159,Female,0,No,Yes,11,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,71.70030419617558,4967.674179250842,No
CUST0160,Male,0,No,Yes,42,No,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,Two year,No,Electronic check,113.52618534904984,5178.089923027963,No
CUST0161,Male,0,No,No,18,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Two year,No,Mailed check,54.38856189070458,5464.369597525398,No
CUST0162,Female,0,No,No,67,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,95.04696216733342,2371.1410152209687,No
CUST0163,Female,1,Yes,No,58,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),18.410414323243142,3236.4962754438357,No
CUST0164,Female,0,No,Yes,1,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),99.56947797039714,8612.215313034792,No
CUST0165,Male,1,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),47.82156881839768,3479.6826517316886,No
CUST0166,Female,0,Yes,No,21,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No internet service,One year,Yes,Electronic check,26.688737646470813,902.6296526642227,No
CUST0167,Male,0,No,No,20,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),90.97268269786993,3712.589958867129,No
CUST0168,Male,0,Yes,No,28,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),70.73166615083201,1670.153473254717,Yes
CUST0169,Female,0,Yes,No,36,No,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),47.03483641878596,1306.792252393865,No
CUST0170,Female,0,Yes,Yes,28,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),94.03797339787779,3333.24387270944,Yes
CUST0171,Male,0,No,No,36,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,No,Mailed check,61.04094930203953,2998.7083735552364,No
CUST0172,Male,0,Yes,Yes,20,Yes,No,No,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,83.59094458412704,1030.3847429664822,No
CUST0173,Female,0,Yes,Yes,11,Yes,No phone service,No,No internet service,Yes,No,No,No,No,One year,No,Mailed check,118.54732451602072,165.0906653031622,No
CUST0174,Female,0,No,No,47,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,18.65118913040075,5504.615390973022,No
CUST0175,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,103.46947800297828,2094.5909073605008,No
CUST0176,Male,0,Yes,No,14,No,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),74.40170799918155,7441.571199903245,No
CUST0177,Male,0,Yes,No,66,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.65932104932746,2699.7620652298842,No
CUST0178,Male,0,No,No,12,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),113.85700633198593,4742.079277548315,Yes
CUST0179,Male,0,Yes,Yes,58,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,Yes,One year,No,Credit card (automatic),112.6209294896606,1937.2363967880437,No
CUST0180,Male,0,Yes,No,72,No,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),24.33463915171854,1620.5507319317087,No
CUST0181,Male,0,No,Yes,12,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.21026146202513,8206.28372769087,No
CUST0182,Female,0,No,No,71,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),78.85276059853662,5890.705797985728,No
CUST0183,Male,0,No,No,18,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,86.36532886024986,8248.2254232917,Yes
CUST0184,Male,0,Yes,No,56,Yes,Yes,No,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),113.5662650458404,1752.711798699125,Yes
CUST0185,Male,0,No,No,31,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),117.78899113747048,6507.8905157628815,Yes
CUST0186,Female,1,No,Yes,20,No,Yes,DSL,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,42.89594652569829,1956.0093774988177,Yes
CUST0187,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),47.77483791192228,6511.158265456311,No
CUST0188,Male,0,Yes,Yes,23,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,92.09877032990669,7216.693324563222,Yes
CUST0189,Female,0,No,Yes,48,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,88.83007152101273,1869.0188012571903,No
CUST0190,Male,0,No,Yes,31,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,One year,No,Electronic check,32.89885824356277,3197.195983281705,No
CUST0191,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),113.5513756377639,5265.982253156595,No
CUST0192,Male,0,No,No,59,Yes,No phone service,No,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),99.24659262052539,7909.571021952283,No
CUST0193,Male,0,No,No,67,No,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),51.5593080668193,255.84491535115214,No
CUST0194,Male,0,Yes,No,60,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,76.58512901756828,4856.08408184002,No
CUST0195,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.99941728761151,1208.1919688005319,Yes
CUST0196,Female,0,No,No,35,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,106.9362566217441,3698.036140832325,No
CUST0197,Female,1,No,No,63,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Two year,Yes,Credit card (automatic),117.67253089718635,4646.701088300636,No
CUST0198,Male,0,No,No,31,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,89.29056279275096,6859.530039896553,No
CUST0199,Male,1,Yes,No,70,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,No,Electronic check,77.07246059669787,8668.457355923014,No
CUST0200,Male,0,Yes,Yes,65,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),114.40336628121122,4870.9958490235,Yes
CUST0201,Female,1,Yes,No,9,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,One year,No,Credit card (automatic),70.10078738396837,3751.2465709380663,No
CUST0202,Male,1,Yes,No,20,No,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,41.16059189947974,4417.914436391817,No
CUST0203,Male,0,No,Yes,39,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.741522184535697,5233.687629809527,No
CUST0204,Female,0,No,No,41,Yes,Yes,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,34.19228037816503,748.6450100418542,No
CUST0205,Male,0,No,Yes,71,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),77.7463764317292,641.9936867162219,No
CUST0206,Female,0,No,Yes,45,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,85.82073155173047,2998.893244976242,Yes
CUST0207,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No,No,No,No,No,One year,No,Electronic check,96.0327153951342,532.1723878696727,No
CUST0208,Female,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),48.66940038414308,4310.727768981477,No
CUST0209,Male,0,Yes,No,3,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Mailed check,55.484243371162485,2253.923414233211,No
CUST0210,Male,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.32639466633043,474.4284653211494,No
CUST0211,Male,1,No,Yes,13,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,32.89315739180969,462.55452736378993,No
CUST0212,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),104.76448835507584,3569.4382720072285,No
CUST0213,Male,0,Yes,No,28,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),46.64243108563129,2888.215193788999,No
CUST0214,Male,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,64.48666075640115,7076.783531458809,No
CUST0215,Male,1,Yes,No,30,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,41.06781771576608,1151.4467236515497,No
CUST0216,Female,0,Yes,Yes,70,Yes,No phone service,No,Yes,No internet service,No,No,No,Yes,One year,No,Electronic check,32.809566451428765,256.0484214773954,No
CUST0217,Male,0,No,Yes,60,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,94.18242124129272,541.1640708410789,No
CUST0218,Female,0,Yes,No,22,Yes,No,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),98.03095715019533,2896.5768210541246,No
CUST0219,Male,0,Yes,No,7,Yes,No,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),50.923561198593326,5273.826865081683,No
CUST0220,Male,0,No,Yes,15,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),108.86490242912039,4353.209084798275,Yes
CUST0221,Male,1,Yes,Yes,25,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Two year,No,Mailed check,86.46308096422311,4958.411974440597,No
CUST0222,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,70.8733267747105,5450.985589300705,No
CUST0223,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),103.535108718539,2700.6667112076484,No
CUST0224,Female,1,Yes,Yes,36,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No internet service,One year,No,Mailed check,106.46173582521513,7895.037874484985,No
CUST0225,Female,0,No,No,32,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),78.49325064759897,96.14905042868438,No
CUST0226,Male,0,No,No,45,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),76.96904003702427,1571.5781885256529,No
CUST0227,Female,1,Yes,No,60,No,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),87.06094277909607,5617.884508428795,No
CUST0228,Male,0,No,No,40,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,75.45439355268574,8450.652710816657,No
CUST0229,Male,0,Yes,No,17,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,76.45622448571672,1338.6890668568428,No
CUST0230,Female,0,No,Yes,15,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),78.3702514698306,6146.899280411748,No
CUST0231,Female,0,Yes,Yes,50,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,50.61489999127853,2151.184087523622,Yes
CUST0232,Female,0,Yes,No,36,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),93.99736756136384,1759.2082306712161,No
CUST0233,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,54.25025496588393,2660.7592922562385,No
CUST0234,Female,0,Yes,Yes,67,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),83.34092627087655,1489.8523588359744,Yes
CUST0235,Female,1,Yes,Yes,29,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,Yes,Two year,No,Electronic check,91.26018003661007,4563.073193142576,No
CUST0236,Female,0,No,No,59,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),74.21850030566597,8231.692427011289,No
CUST0237,Female,1,No,No,52,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,41.654316423243486,8015.962007748228,No
CUST0238,Male,0,Yes,No,35,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),76.39637795340481,4653.1596151191625,Yes
CUST0239,Female,0,Yes,No,29,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Two year,No,Mailed check,100.37311320080406,6430.421248942582,No
CUST0240,Female,0,No,No,63,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),26.31224829322736,1734.8713221763153,No
CUST0241,Male,0,No,No,13,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,84.42432550393228,4839.688852947795,No
CUST0242,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,29.13810834991485,6746.155174821995,No
CUST0243,Male,1,No,Yes,47,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,83.34393706056257,2813.6022981915144,Yes
CUST0244,Male,0,No,Yes,27,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),46.279787128184964,1831.5520342080808,No
CUST0245,Female,0,Yes,Yes,6,Yes,No phone service,No,Yes,No,No,No internet service,No,No,Two year,Yes,Electronic check,107.76776075319903,2538.1253435047033,No
CUST0246,Male,0,Yes,Yes,41,Yes,Yes,DSL,Yes,No,No internet service,No,No,No internet service,One year,Yes,Mailed check,58.03170436997891,2414.7117202718305,No
CUST0247,Male,0,No,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),56.91984136090802,2367.00298596832,No
CUST0248,Male,0,No,No,67,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,104.03235196545384,576.8563839629225,Yes
CUST0249,Male,0,No,No,43,No,No,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,115.0456032336357,4341.04893230117,Yes
CUST0250,Female,0,No,No,12,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),21.138873082881116,1406.3598783639868,No
CUST0251,Male,0,No,No,32,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,67.5668239125821,7808.864101003084,No
CUST0252,Female,0,No,No,31,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),75.13757474315521,6962.12382884317,Yes
